id,moves,winner
TU8HhJ3K,"['d4', 'Nf6', 'Nf3', 'g6', 'c4', 'Bg7', 'g3', 'd6', 'Bg2', 'O-O', 'O-O', 'Nc6', 'Nc3', 'a6', 'h3', 'Rb8', 'a4', 'e5', 'd5', 'Ne7', 'e4', 'Nd7', 'Bg5', 'f6', 'Be3', 'f5', 'Bg5', 'h6', 'Be3', 'Nf6', 'Nh4', 'Nxe4', 'Nxe4', 'fxe4', 'Bxe4', 'Bxh3', 'Re1', 'Qe8', 'Qd3', 'g5', 'Ng6', 'Nxg6', 'Bxg6', 'Qe7', 'Kh2', 'Bd7', 'Rh1', 'Qf6', 'Kg1', 'Bf5', 'Bxf5', 'Qxf5', 'Qxf5', 'Rxf5', 'Kg2', 'e4', 'Rab1', 'c6', 'dxc6', 'bxc6', 'b3', 'Rf7', 'c5', 'd5', 'Bd2', 'd4', 'Ba5', 'e3', 'fxe3', 'dxe3', 'Rbe1', 'Bd4', 'Bb6', 'Kg7', 'Rhf1', 'Rbf8', 'Rxf7+', 'Rxf7', 'Rf1', 'e2', 'Re1', 'Rf2+', 'Kh3', 'Kg6', 'b4', 'h5', 'g4', 'h4', 'Bc7', 'Bc3', 'b5', 'Bxe1', 'b6', 'Bc3', 'b7', 'e1=Q']",black
rYwCxUbq,"['e4', 'c6', 'd4', 'c5', 'd5', 'd6', 'c4', 'Nf6', 'Nc3', 'g6', 'g3', 'Bg7', 'Bg2', 'O-O', 'Nge2', 'Bd7', 'O-O', 'Qc8', 'Nf4', 'e5', 'dxe6', 'fxe6', 'Qxd6', 'Nc6', 'e5', 'Ne8', 'Qxc5', 'Nxe5', 'Qxc8', 'Bxc8', 'Re1', 'Nxc4', 'Nxe6', 'Bxe6', 'Rxe6', 'Bxc3', 'bxc3', 'Rd8', 'Bh6', 'Rf5', 'Rae1', 'Nf6', 'Bh3', 'Rfd5', 'Rxf6', 'Rd2', 'Be6+', 'Kh8', 'Bxc4', 'Rd1', 'Rxd1', 'Rxd1+', 'Kg2', 'Rd8', 'Rf7', 'a6', 'Rxb7', 'Rc8', 'Bf7', 'a5', 'c4', 'a4', 'c5', 'a3', 'c6', 'Rd8', 'c7']",white
u0zTDutk,"['e4', 'e5', 'Nc3', 'Nf6', 'Bb5', 'Nc6', 'd3', 'Nd4', 'Bg5', 'Nxb5', 'Nxb5', 'Be7', 'Nf3', 'a6', 'Nc3', 'O-O', 'O-O', 'h6', 'Bh4', 'd5', 'exd5', 'Nxd5', 'Bxe7', 'Qxe7', 'Nxd5', 'Qd6', 'c4', 'c6', 'Nc3', 'b5', 'Re1', 'bxc4', 'dxc4', 'Qxd1', 'Raxd1', 'Be6', 'b3', 'Rad8', 'Rxd8', 'Rxd8', 'Nxe5', 'f6', 'Nxc6']",white
jStYQTCM,"['d4', 'Nf6', 'c4', 'e5', 'g3', 'exd4', 'Qxd4', 'Nc6', 'Qe3+', 'Be7', 'Bg2', 'O-O', 'Qc3', 'Re8', 'Bf4', 'Bb4', 'Qxb4', 'Nxb4', 'Na3', 'Qe7', 'Rd1', 'd6', 'Bg5', 'Bg4', 'f3', 'Bf5', 'e4', 'Bd7', 'Ne2', 'h6', 'Bd2', 'Nd3+', 'Kf1', 'Nxb2', 'Rb1', 'Nd3', 'Rb3', 'Ne5', 'Nf4', 'Nxc4', 'Nd5', 'Nxd5', 'exd5', 'Nxd2+', 'Kf2', 'Qe2+', 'Kg1', 'Qe1+', 'Bf1', 'Qxf1#']",black
SZvU8Kjn,"['c4', 'e6', 'Nf3', 'd6', 'g3', 'Nd7', 'Bg2', 'Ngf6', 'O-O', 'Be7', 'd3', 'e5', 'Nc3', 'O-O', 'b4', 'a6', 'b5', 'c6', 'bxc6', 'bxc6', 'Nd2', 'Rb8', 'Bxc6', 'Bb7', 'Bxb7', 'Rxb7', 'Ba3', 'Qc7', 'Qa4', 'Nc5', 'Bxc5', 'dxc5', 'Rab1', 'Rxb1', 'Rxb1', 'Bd8', 'Qxa6', 'Re8', 'Qb5', 'Re6', 'Qb7', 'Qd6', 'Nde4', 'Nxe4', 'Nxe4', 'Qd4', 'Qc8', 'h6', 'Rb8', 'Qa1+', 'Kg2', 'Re8', 'Qd7', 'Qd4', 'Qxe8+', 'Kh7', 'Rxd8', 'f5', 'Rxd4', 'exd4', 'Nd6', 'g6', 'Qf7+', 'Kh8', 'Ne8', 'h5', 'Qg7#']",white
FEpy68ZS,"['e4', 'd6', 'f4', 'e6', 'Nf3', 'Nf6', 'd3', 'Be7', 'Be2', 'O-O', 'O-O', 'c5', 'Be3', 'Nc6', 'Kh1', 'Bd7', 'Nbd2', 'Qc7', 'Bg1', 'a6', 'e5', 'dxe5', 'fxe5', 'Nd5', 'c3', 'b5', 'd4', 'c4', 'Ne4', 'f5', 'exf6', 'Nxf6', 'Nxf6+', 'Bxf6', 'Qc2', 'e5', 'dxe5', 'Nxe5', 'Nxe5', 'Bxe5', 'Bf3', 'Rae8', 'Rad1', 'Kh8', 'Qd2', 'Bc6', 'Bxc6', 'Qxc6', 'Qd7', 'Qh6', 'Rxf8+', 'Rxf8', 'Qd5', 'Bf6', 'Rf1', 'Qd2', 'Bd4', 'Qe2', 'Qf3', 'Qxf3', 'Rxf3', 'Kg8', 'Bxf6', 'gxf6', 'g4', 'Kg7', 'Rf2', 'h6', 'Kg2', 'a5', 'Kg3', 'b4', 'Kh3', 'h5', 'Kg3', 'f5', 'cxb4', 'f4+', 'Rxf4', 'Rxf4', 'Kxf4', 'Kg6', 'gxh5+', 'Kh6', 'Kg4', 'Kg7', 'h4', 'Kh7', 'bxa5', 'Kg8', 'a6', 'Kh8', 'a7', 'Kg8']",black
NRAszZqx,"['e4', 'e5', 'Qh5', 'Nc6', 'Nf3', 'g6', 'Qg5', 'Nf6', 'Nc3', 'h6', 'Qe3', 'Bg7', 'h3', 'O-O', 'Bc4', 'a6', 'Nd5', 'Ne7', 'Nxf6+', 'Bxf6', 'd3', 'Bg7', 'a3', 'c6', 'O-O', 'd5', 'exd5', 'cxd5', 'Bb3', 'd4', 'Qe4', 'Qb6', 'Nxe5', 'Bf5', 'Qf4', 'Rad8', 'Ng4', 'g5', 'Qg3', 'Ng6', 'Bd2', 'Qd6', 'Qxd6', 'Rxd6', 'Nh2', 'Be5', 'Rfe1', 'Rb6', 'Nf3', 'Bd6', 'a4', 'Be6', 'Bxe6', 'fxe6', 'Rxe6', 'Bh2+', 'Nxh2', 'Rxe6', 'Nf1', 'Re2', 'Rd1', 'Rfxf2', 'Ng3', 'Rxg2+', 'Kf1', 'Ref2+', 'Ke1', 'Nh4', 'Ne4', 'Nf3#']",black
KArCenhy,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'Bc5', 'O-O', 'd6', 'c3', 'Bd7', 'd4', 'exd4', 'cxd4', 'Bb6', 'Nc3', 'Nge7', 'Bg5', 'f6', 'Bh4', 'O-O', 'Bc4+', 'Kh8', 'Re1', 'g5', 'Bxg5', 'fxg5', 'Nxg5', 'Qe8', 'Ne2', 'Qg6', 'h4', 'h6', 'Nf7+', 'Rxf7', 'Bxf7', 'Qxf7', 'd5', 'Ne5', 'Rf1', 'Ng4', 'Nd4', 'Qf4', 'g3', 'Qxe4', 'Ne6', 'Bxe6', 'dxe6', 'Ne5', 'Kh2', 'Nf3+', 'Kh3', 'Qxe6+', 'Kg2', 'Nxh4+', 'gxh4', 'Rg8+', 'Kf3', 'Nf5', 'Rg1', 'Nd4+', 'Kf4', 'Qe5#']",black
o1axrxYN,"['d4', 'e5', 'c4', 'exd4', 'Qxd4', 'Nf6', 'Qd1', 'Nc6', 'e3', 'Bb4+', 'Bd2', 'Bc5', 'a3', 'O-O', 'b4', 'Bd6', 'Nf3', 'Ne4', 'Nc3', 'Nxc3', 'Bxc3', 'Qe7', 'Nd4', 'Nxd4', 'Bxd4', 'c5', 'bxc5', 'Bxc5', 'Bxc5', 'Qxc5', 'Qd4', 'Qxd4', 'exd4', 'd5', 'c5', 'Re8+', 'Kd2', 'Bf5', 'Bd3', 'Bg4', 'f3', 'Bh5', 'Rhe1', 'Rad8', 'Rxe8+', 'Rxe8', 'Re1', 'Rd8', 'Re7', 'Rb8', 'g4', 'Kf8', 'Re5', 'Bg6', 'Bxg6', 'hxg6', 'Rxd5', 'Ke7', 'Kd3', 'Rh8', 'Re5+', 'Kd7', 'Re2', 'Rh3', 'Rf2', 'Ke6', 'Ke4', 'f5+', 'gxf5+', 'gxf5+', 'Ke3', 'g5', 'Rg2', 'f4+', 'Ke4', 'Rh5', 'Rb2', 'Rh7', 'a4', 'Kd7', 'a5', 'Kc6', 'a6', 'b5', 'cxb6', 'axb6', 'a7', 'Rxa7', 'Rc2+', 'Kd6', 'Rg2', 'Re7+', 'Kd3', 'Rg7', 'Rg4', 'Kd5', 'Kd2', 'b5', 'Rg1', 'b4', 'Rd1', 'b3', 'Kc3', 'b2', 'Kxb2', 'Rb7+', 'Kc3', 'Rc7+', 'Kd3', 'Rb7', 'Ke2', 'Rb3', 'Kf1', 'Rb2', 'Re1', 'Rb1', 'Kg1']",white
TzdUiM63,"['c4', 'e5', 'Nc3', 'Nc6', 'e3', 'Nf6', 'd4', 'exd4', 'exd4', 'Bb4', 'Bg5', 'O-O', 'Be2', 'Be7', 'Nf3', 'd6', 'd5', 'Ne5', 'Nxe5', 'dxe5', 'O-O', 'Qd6', 'Bxf6', 'Bxf6', 'Ne4', 'Qe7', 'Nxf6+', 'Qxf6', 'Qb3', 'b6', 'Qf3', 'Qg6', 'Bd3', 'Qd6', 'Rfe1', 'Bd7', 'Qe4', 'g6', 'Qxe5', 'Qc5', 'a3', 'Rae8', 'Qc3', 'Rxe1+', 'Rxe1', 'a5', 'b4', 'axb4', 'axb4', 'Qd6', 'Be4', 'f5', 'Bf3', 'Ra8', 'c5', 'bxc5', 'bxc5', 'Qf4', 'g3', 'Qg5', 'Qe5', 'Qd2', 'd6', 'Re8', 'Qd5+', 'Kg7', 'Qxd2', 'cxd6']",white
ZQ9CNA29,"['f4', 'd6', 'Nf3', 'e6', 'e4', 'Nc6', 'd4', 'g6', 'c4', 'Bg7', 'd5', 'exd5', 'cxd5', 'Nce7', 'Bc4', 'Nf6', 'Nc3', 'O-O', 'O-O', 'Bg4', 'e5', 'dxe5', 'fxe5', 'Nh5', 'Bg5', 'f6', 'exf6', 'Nxf6', 'Bxf6', 'Bxf6', 'd6+', 'Kg7', 'dxe7', 'Qxe7', 'Rc1', 'Bxf3', 'Rxf3', 'Qc5+', 'Kh1', 'Qxc4', 'Nd5', 'Qg4', 'Rxc7+', 'Rf7', 'Rxf7+', 'Kxf7', 'Nxf6', 'Qe6', 'Nxh7+', 'Kg7', 'Ng5', 'Qe5', 'Rf7+', 'Kh6', 'Nf3', 'Qe3', 'Qe1', 'Qb6', 'Qh4#']",white
IpYqixQ5,"['e4', 'e5', 'Nf3', 'Nc6', 'Bb5', 'a6', 'Ba4', 'Nf6', 'O-O', 'Nxe4', 'Re1', 'Nd6', 'Bxc6', 'dxc6', 'Nxe5', 'Be7', 'd4', 'O-O', 'Nd2', 'Nf5', 'Ndf3', 'c5', 'd5', 'Bf6', 'Bf4', 'Re8', 'c4', 'Be7', 'Qd3', 'Bd6', 'Re2', 'f6', 'g4', 'fxe5', 'Nxe5', 'Bxe5', 'Bxe5', 'Nd6', 'Rae1', 'Bxg4', 'Qg3', 'Bxe2', 'Qxg7#']",white
3ZSFwj6P,"['b3', 'e5', 'c4', 'c6', 'e3', 'Bd6', 'Nf3', 'Bc7', 'Bb2', 'd6', 'Nc3', 'Ne7', 'Qc2', 'O-O', 'Ng5', 'f5', 'g4', 'h6', 'Nf3', 'fxg4', 'Nh4', 'Nf5', 'O-O-O', 'Nxh4', 'Bd3', 'Bf5', 'h3', 'Bxd3', 'Qxd3', 'g3', 'fxg3', 'Nf3', 'Ne4', 'Qe7', 'g4', 'Nd7', 'h4', 'Nc5', 'Nxc5', 'dxc5', 'g5', 'Rad8', 'Qg6', 'Rd6', 'Qh5', 'hxg5', 'hxg5', 'Qxg5', 'Qxg5', 'Nxg5', 'Bxe5', 'Rd7', 'Bc3', 'Ne4', 'Bb2', 'Nf2', 'Rdg1', 'Nxh1', 'Rxh1', 'Rf2', 'Bc3', 'Kf7', 'Rh5', 'Rd3', 'Kc2', 'Rxc3+', 'Kxc3', 'Kf6', 'Rxc5', 'g5', 'd4', 'g4', 'e4', 'g3', 'e5+', 'Ke6', 'd5+', 'cxd5', 'cxd5+', 'Kxe5', 'Rxc7', 'g2', 'Rg7', 'Kxd5', 'Kd3', 'Rxa2', 'b4', 'b6', 'Rg5+', 'Kc6', 'Kc4', 'Rc2+', 'Kd3', 'Rb2', 'Kc4', 'Rf2', 'Rg6+', 'Kb7', 'b5', 'Rc2+', 'Kd5', 'Rc5+', 'Kd6', 'Rxb5', 'Rxg2', 'Ka6', 'Kc6', 'Ka5', 'Ra2+', 'Kb4', 'Rb2+', 'Ka4', 'Rxb5', 'a6', 'Rxb6', 'a5', 'Rb5', 'Ka3', 'Rxa5+', 'Kb4', 'Rb5+', 'Kc4']",draw
JIJCug0z,"['e4', 'c5', 'Nf3', 'e6', 'Nc3', 'd5', 'd4', 'Nf6', 'Bg5', 'Be7', 'dxc5', 'dxe4', 'Qxd8+', 'Bxd8', 'Bxf6', 'Bxf6', 'Nxe4', 'Bxb2', 'Rb1', 'Bf6', 'Bb5+', 'Nc6', 'Nd6+', 'Ke7', 'O-O', 'Ne5', 'Be2', 'Rb8', 'Rfe1', 'Rd8', 'Nxe5', 'Bxe5', 'Ne4', 'Bd4', 'c3', 'Be5', 'Red1', 'Rxd1+', 'Rxd1', 'Bd7', 'c4', 'Bc6', 'Nd6', 'Rd8', 'Bf3', 'Bxf3', 'gxf3', 'Bxd6', 'cxd6+', 'Rxd6', 'Rb1', 'b6', 'a4', 'Rc6', 'a5', 'Kd6', 'axb6', 'axb6']",black
B4BWcb1o,"['d4', 'd5', 'e3', 'c6', 'Bd3', 'Nf6', 'c3', 'e6', 'Nd2', 'Be7', 'f4', 'O-O', 'Ngf3', 'Nbd7', 'O-O', 'Ne8', 'e4', 'dxe4', 'Nxe4', 'Nef6', 'Qe2', 'Nxe4', 'Bxe4', 'Nf6', 'Bc2', 'g6', 'Ng5', 'Nd5', 'Ne4', 'b6', 'Bd2', 'a5', 'Bd3', 'Bb7', 'Rae1', 'Rc8', 'Bc1', 'Re8', 'Bb1', 'Bf6', 'Nxf6+', 'Qxf6', 'Be4', 'Qd8', 'Qf3', 'Qd7', 'g4', 'Ne7', 'f5', 'exf5', 'gxf5', 'Nd5', 'fxg6', 'hxg6', 'Bg5', 'b5', 'Qg3', 'Qc7', 'Qh4', 'f6', 'Bxf6', 'Nxf6', 'Qxf6', 'Qg7', 'Qxg6', 'Qxg6+', 'Bxg6', 'Rxe1', 'Rxe1', 'Kg7', 'Bf5', 'Rc7', 'Bh3', 'Kf6', 'Bg2', 'c5', 'Bxb7', 'Rxb7', 'dxc5', 'Rc7', 'b4', 'axb4', 'cxb4', 'Ra7', 'Re2', 'Rc7', 'Rc2', 'Rg7+', 'Kf2', 'Rc7', 'a3', 'Ke5', 'Ke3', 'Kf5']",black
WeVPtKFw,"['d4', 'e6', 'c4', 'd5', 'Nc3', 'dxc4', 'Nf3', 'Bb4', 'Qa4+', 'Nc6', 'e3', 'Bxc3+', 'bxc3', 'Ne7', 'Bxc4', 'O-O', 'O-O', 'a6', 'Ba3', 'b5', 'Bxb5', 'Bd7', 'Bxe7', 'Qxe7', 'Bxc6', 'Bxc6', 'Qxc6', 'Qf6', 'Qe4', 'Rab8', 'Qe5', 'Qe7', 'c4', 'Qa3', 'Qxc7', 'Rb2', 'c5', 'Rxa2', 'Rxa2', 'Qxa2', 'Qb6', 'a5', 'Rb1', 'a4', 'h3', 'a3', 'Qb3', 'Qxb3', 'Rxb3', 'a2', 'Ra3', 'Rb8', 'Rxa2', 'Rb1+', 'Kh2', 'h6', 'Rc2', 'Kh7', 'c6', 'Rb8', 'c7', 'Rc8', 'Ne5', 'f6', 'Nf7', 'Kg8', 'Nd6', 'Rxc7', 'Rxc7', 'Kf8', 'Ne4', 'f5', 'Nc5', 'Ke8', 'Nxe6']",white
qpxGbDxw,"['d4', 'e6', 'c4', 'd6', 'Nc3', 'Nf6', 'Nf3', 'Be7', 'Bg5', 'h6', 'Bh4', 'O-O', 'e4', 'Nh7', 'Bg3', 'Ng5', 'Be2', 'Nc6', 'O-O', 'a6', 'd5', 'exd5', 'exd5', 'Nxf3+', 'Bxf3', 'Ne5', 'b3', 'Nxf3+', 'Qxf3', 'Bh4', 'Rae1', 'Bxg3', 'Qxg3', 'Qf6', 'f4', 'Bf5', 'Kh1', 'Rfe8', 'h3', 'Rxe1', 'Rxe1', 'Kf8', 'Qf3', 'Re8', 'Re3', 'Rxe3', 'Qxe3', 'Qe7', 'Qxe7+', 'Kxe7', 'g4', 'Be4+', 'Nxe4']",white
vbmW1w6s,"['d4', 'Nf6', 'c4', 'e6', 'Nc3', 'c5', 'd5', 'exd5', 'cxd5', 'd6', 'e4', 'g6', 'f4', 'Bg7', 'Bb5+', 'Nfd7', 'a4', 'O-O', 'Nf3', 'Na6', 'O-O', 'Nb4', 'Bc4', 'Nb6', 'Bb3', 'c4', 'a5', 'cxb3', 'axb6', 'Qxb6+', 'Kh1', 'Nc2', 'Ra4', 'Bxc3', 'bxc3', 'Bd7', 'Rc4', 'Bb5', 'Nd2', 'Qa6', 'Rc7', 'Be2', 'Qe1']",black
RGflvOON,"['e4', 'e6', 'd4', 'd5', 'e5', 'c5', 'c3', 'Nc6', 'Nf3', 'Qb6', 'a3', 'a5', 'a4', 'Bd7', 'Na3', 'cxd4', 'cxd4', 'Bb4+', 'Bd2', 'Nxd4', 'Nxd4', 'Qxd4', 'Nb5', 'Qxe5+', 'Be2', 'Ne7', 'Bxb4', 'axb4', 'O-O', 'O-O', 'b3', 'Bxb5', 'Bxb5', 'Nc6', 'Rc1', 'Rac8', 'Qd2', 'Nd4', 'Qxb4', 'Nxb5', 'Qxb5', 'Qb8', 'g3', 'g6', 'a5', 'Qa7', 'b4', 'Rfd8', 'Kg2', 'd4', 'Rfd1', 'Rxc1', 'Rxc1', 'd3', 'Rd1', 'd2', 'Qe2', 'Qd4', 'b5', 'Qb4', 'a6', 'bxa6', 'bxa6', 'Qa5', 'a7', 'Qxa7', 'Rxd2', 'Rxd2', 'Qxd2', 'Qb7+', 'Kg1', 'Qd5', 'Qb2', 'e5', 'Qb8+', 'Kg7', 'Qb2', 'h5', 'h4', 'Qd4', 'Qb7', 'e4', 'Kg2', 'e3', 'fxe3', 'Qxe3', 'Qb2+', 'Kh7', 'Qf6', 'Qe6', 'Qf4', 'Kg7', 'Qb4', 'Qe2+', 'Kh3', 'Qg4+', 'Kg2', 'Qe2+', 'Kh3', 'Qg4+', 'Kg2', 'Qe2+']",draw
WXyB0XMZ,"['e4', 'c5', 'd3', 'd6', 'Nf3', 'e5', 'Be2', 'h6', 'O-O', 'Bg4', 'Be3', 'Nf6', 'h3', 'Bh5', 'Nfd2', 'Bxe2', 'Qxe2', 'Be7', 'Nc4', 'O-O', 'c3', 'b5', 'Ncd2', 'Nbd7', 'd4', 'cxd4', 'cxd4', 'exd4', 'Bxd4', 'Rc8', 'Qf3', 'Rc2', 'Bc3', 'b4', 'Qd1', 'bxc3', 'Qxc2', 'cxd2', 'Qxd2', 'Ne5', 'Qe3', 'Re8', 'Re1', 'Qd7', 'f4', 'Nc6', 'e5', 'Nd5', 'e6', 'Nxe3', 'exd7', 'Rd8', 'Rxe3', 'Rxd7', 'Nc3', 'Nd4', 'Rae1', 'Nc2', 'Rxe7', 'Rxe7', 'Rxe7', 'Kh7', 'Rxa7', 'Ne3', 'Ra5', 'Nf5', 'Nd5', 'g6', 'a4', 'h5', 'Nf6+', 'Kg7', 'Ne8+', 'Kf8', 'Nxd6', 'Ke7', 'Nxf5+', 'gxf5', 'Rxf5', 'Kf8', 'Rxh5']",white
eqHTkhuy,"['e4', 'd5', 'exd5', 'Qxd5', 'Nc3', 'Qa5', 'Bc4', 'c6', 'd3', 'Nf6', 'Qe2', 'e6', 'Bd2', 'Bb4', 'a3', 'Bxc3', 'Bxc3', 'Qc7', 'Nf3', 'Nbd7', 'Ne5', 'Nxe5', 'Bxe5', 'Qd7', 'd4', 'b6', 'Rd1', 'Bb7', 'O-O', 'O-O-O', 'a4', 'c5', 'Bb5', 'Bc6', 'Ba6+', 'Bb7', 'dxc5', 'Qc6', 'Bxb7+', 'Qxb7', 'cxb6', 'axb6', 'Qc4+']",white
pcydE3St,"['d4', 'e6', 'Nf3', 'Be7', 'Bg5', 'b6', 'Bxe7', 'Qxe7', 'c3', 'Nf6', 'e3', 'd5', 'Be2', 'c5', 'h3', 'cxd4', 'O-O', 'dxc3', 'Nxc3', 'O-O', 'Ne5', 'Ne4', 'Nxe4', 'dxe4', 'Qa4', 'f5', 'f3', 'exf3', 'Nxf3', 'Bd7', 'Qb3', 'Nc6', 'e4', 'Na5', 'Qc3', 'fxe4', 'Ne5', 'Rac8', 'Rxf8+', 'Kxf8', 'Qe3', 'Bc6', 'Nxc6', 'Nxc6']",black
TovdS8wP,"['d4', 'd6', 'e3', 'Nd7', 'Nf3', 'g6', 'Bd3', 'Bg7', 'c3', 'e5', 'e4', 'exd4', 'cxd4', 'Ne7', 'Nc3', 'O-O', 'Be3', 'a6', 'a3', 'b6', 'Rc1', 'c5', 'd5', 'Ne5', 'Nxe5', 'Bxe5', 'f4', 'Bg7', 'O-O', 'f5', 'Qf3', 'fxe4', 'Bxe4', 'Bf5', 'g4', 'Bxe4', 'Nxe4', 'Nxd5', 'Rc2', 'Nxe3', 'Qxe3', 'Bd4']",black
zWTuN9tR,"['e4', 'e5', 'f4', 'd5', 'exd5', 'e4', 'd3', 'f5', 'dxe4', 'fxe4', 'c4', 'Nf6', 'Be3', 'Bd6', 'Ne2', 'O-O', 'g3', 'Ng4', 'Qd2', 'Nxe3', 'Qxe3', 'Nd7', 'Bg2', 'Nf6', 'a3', 'Ng4', 'Qd2', 'e3', 'Qc3', 'Nf2', 'Rf1', 'Bg4', 'b4', 'Re8', 'Ra2', 'Bf8', 'Qb3', 'g6', 'Nbc3', 'Bg7', 'Qc2', 'Bf5', 'Qb3', 'Nd3+', 'Kd1', 'c5', 'b5', 'a6', 'a4', 'axb5', 'Nxb5', 'b6', 'h3', 'g5', 'g4', 'Bd7', 'Qxd3', 'Bxb5', 'cxb5', 'gxf4', 'Bf3', 'Qd6', 'Nc3', 'Bd4', 'Ne4', 'Qxd5', 'Nf6+', 'Bxf6', 'Qxd5+', 'Kh8', 'Qxa8', 'Rxa8', 'Bxa8', 'Bd4', 'Ke2']",white
C81J6NiT,"['e4', 'b6', 'd3', 'c5', 'Nc3', 'd6', 'g3', 'Be6', 'f4', 'f5', 'Bg2', 'g6', 'Qe2', 'Bg7', 'h3', 'Nf6', 'exf5', 'gxf5', 'g4', 'fxg4', 'hxg4', 'Nxg4', 'Bf3', 'h5', 'Bxg4', 'Bxc3+', 'Bd2', 'hxg4', 'Rxh8+', 'Kd7', 'Rxd8+', 'Kxd8', 'Qxe6', 'Bxd2+', 'Kxd2', 'Nd7', 'Qg8+', 'Nf8', 'Ne2', 'Kd7']",white
wX0ham1n,"['c3', 'g6', 'Na3', 'Bg7', 'Nc2', 'Nf6', 'd4', 'O-O', 'e3', 'd5', 'Be2', 'c5', 'h4', 'cxd4', 'h5', 'e5', 'exd4', 'exd4', 'hxg6', 'fxg6', 'Nxd4', 'Nc6', 'Bf3', 'Nxd4', 'Qxd4', 'Ne4', 'Bxe4', 'Bxd4', 'cxd4', 'Qe8', 'f3', 'dxe4', 'fxe4', 'Qxe4+', 'Ne2', 'Rd8', 'Bd2', 'Bg4', 'O-O', 'Qxe2', 'Rfe1', 'Qxd2', 'b3', 'Qxd4+', 'Kh1', 'Rac8', 'Rg1', 'Be2', 'Rae1', 'Qh4#']",black
tzH1K1yR,"['e4', 'e5', 'c3', 'Nc6', 'd3', 'f6', 'Nf3', 'Bc5', 'Be2', 'd6', 'O-O', 'Be6', 'Nbd2', 'Nh6', 'b4', 'O-O', 'bxc5', 'dxc5', 'd4', 'cxd4', 'cxd4', 'exd4', 'Nc4', 'd3', 'Bxd3', 'Bxc4', 'Bxc4+', 'Kh8', 'Bxh6', 'Qxd1', 'Rfxd1', 'Rad8', 'Rxd8', 'Rxd8', 'Be3', 'Nb4', 'Bd5', 'Nxd5', 'exd5', 'Rxd5', 'Nd4', 'f5', 'Ne6', 'g5', 'Nxg5', 'h6', 'Nf3', 'c5', 'Rc1', 'b6', 'h3', 'a5', 'Ne1', 'h5', 'Nf3', 'f4', 'Nh4', 'fxe3', 'fxe3', 'c4', 'Kf2', 'Rd2+', 'Kf3', 'c3', 'Rxc3', 'Rxa2', 'Rc8+', 'Kg7', 'Rc7+', 'Kf6', 'Rb7', 'Ke5', 'Rxb6', 'Kd5', 'Rb5+', 'Kc4', 'Rxh5', 'Kb3', 'Rc5']",white
mm4Qbze7,"['e4', 'c5', 'Qf3', 'Nc6', 'Bc4', 'd6', 'd3', 'Nf6', 'Bg5', 'Ne5', 'Qe2', 'Nxc4', 'dxc4', 'Bg4', 'f3', 'Bh5', 'Bxf6', 'gxf6', 'Nh3', 'Qa5+', 'c3', 'Qb6', 'b3', 'O-O-O', 'Nf4', 'e5', 'Nxh5', 'Rg8', 'Nxf6', 'Be7', 'Nxg8', 'Rxg8', 'O-O', 'Rxg2+', 'Kxg2', 'Qc7', 'Kf2', 'Qd8', 'Rg1', 'Qg8', 'Rxg8+']",white
TJShcNfu,"['e4', 'Nf6', 'e5', 'Ne4', 'd4', 'Nxf2', 'Kxf2', 'c5', 'Nf3', 'cxd4', 'Qxd4', 'e6', 'Nc3', 'Qc7', 'Qd3', 'Bc5+', 'Be3', 'Bxe3+', 'Qxe3', 'Nc6', 'Bd3', 'Nb4', 'Rhe1', 'O-O', 'Kg1', 'f6', 'Kh1', 'fxe5', 'Qxe5', 'Qxe5', 'Nxe5', 'Nxd3', 'Nxd3', 'b6', 'Ne4', 'Bb7', 'Nd6', 'Bd5', 'c4', 'Bc6', 'b4', 'a5', 'b5', 'Bxg2+', 'Kxg2', 'Rf6', 'Rf1', 'Raf8', 'Rxf6', 'Rxf6', 'Rf1', 'Rg6+', 'Kh1', 'e5', 'Nf5', 'Rf6', 'Ne7+', 'Kh8', 'Rxf6', 'gxf6', 'Nf5', 'h6', 'Nxh6', 'Kh7', 'Nf5', 'Kg6', 'Nd6']",white
WilR2ELp,"['e4', 'c5', 'f4', 'e6', 'Qg4', 'd5', 'Qg5', 'Qxg5', 'fxg5', 'Ne7', 'exd5', 'exd5', 'd3', 'Be6', 'Bf4', 'Nbc6', 'Be2', 'Ng6', 'Bg4', 'Nxf4', 'Nh3', 'Bxg4', 'Nxf4', 'O-O-O', 'h3', 'Be6', 'Rf1', 'Re8', 'd4', 'Bd6', 'dxc5', 'Bxc5', 'Nxe6', 'Rxe6+', 'Kd2', 'Rhe8', 'g6', 'hxg6', 'h4', 'Re2+', 'Kc1', 'Rxg2', 'Nc3', 'Ree2']",black
E32gRY4P,"['d4', 'Nf6', 'f3', 'd5', 'c4', 'c6', 'Nc3', 'Bf5', 'Bg5', 'e6', 'e4', 'dxe4', 'fxe4', 'Bg4', 'Qb3', 'Qc7', 'h3', 'Qg3+', 'Kd2', 'Qf2+', 'Be2', 'Qxd4+', 'Kc2', 'Bxe2', 'Ngxe2', 'Qd7', 'Bxf6', 'gxf6', 'Rad1', 'Bd6', 'c5', 'O-O', 'Rxd6', 'Qe7', 'g4', 'b6', 'Rhd1', 'bxc5', 'Qc4', 'e5', 'Ng3']",white
