election_id,election_name,as_of_date,party_id,party_name,party_colour,seats_won,vote_total_sum,vote_pct
2047,UNS 2025-04-13,2025-01-01,4,Conservative,#0087DC,127,13353.726416,20.544194
2047,UNS 2025-04-13,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2047,UNS 2025-04-13,2025-01-01,6,Green,#6AB023,4,5884.066564,9.052410
2047,UNS 2025-04-13,2025-01-01,1,Labour,#E4003B,215,15433.886951,23.744441
2047,UNS 2025-04-13,2025-01-01,5,Liberal Democrats,#FAA61A,76,8285.556074,12.747009
2047,UNS 2025-04-13,2025-01-01,7,Other,#808080,13,1957.223768,3.011113
2047,UNS 2025-04-13,2025-01-01,3,Plaid Cymru,#005B54,5,532.713298,0.819559
2047,UNS 2025-04-13,2025-01-01,2,Reform UK,#12B6CF,160,16127.683667,24.811821
2047,UNS 2025-04-13,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2047,UNS 2025-04-13,2025-01-01,8,Scottish National Party,#FFF95D,33,1712.021673,2.633879
2047,UNS 2025-04-13,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2047,UNS 2025-04-13,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2048,UNS 2025-04-14,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2048,UNS 2025-04-14,2025-01-01,4,Conservative,#0087DC,132,13335.238973,20.515752
2048,UNS 2025-04-14,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2048,UNS 2025-04-14,2025-01-01,6,Green,#6AB023,5,5889.872485,9.061342
2048,UNS 2025-04-14,2025-01-01,1,Labour,#E4003B,221,15515.833800,23.870514
2048,UNS 2025-04-14,2025-01-01,5,Liberal Democrats,#FAA61A,77,8277.043720,12.733913
2048,UNS 2025-04-14,2025-01-01,7,Other,#808080,13,2052.563185,3.157790
2048,UNS 2025-04-14,2025-01-01,3,Plaid Cymru,#005B54,5,538.119039,0.827875
2048,UNS 2025-04-14,2025-01-01,2,Reform UK,#12B6CF,151,15965.911211,24.562940
2048,UNS 2025-04-14,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2048,UNS 2025-04-14,2025-01-01,8,Scottish National Party,#FFF95D,29,1712.295997,2.634302
2048,UNS 2025-04-14,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2048,UNS 2025-04-14,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2049,UNS 2025-04-15,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2049,UNS 2025-04-15,2025-01-01,4,Conservative,#0087DC,132,13335.238973,20.515752
2049,UNS 2025-04-15,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2049,UNS 2025-04-15,2025-01-01,6,Green,#6AB023,5,5889.872485,9.061342
2049,UNS 2025-04-15,2025-01-01,1,Labour,#E4003B,221,15515.833800,23.870514
2049,UNS 2025-04-15,2025-01-01,5,Liberal Democrats,#FAA61A,77,8277.043720,12.733913
2049,UNS 2025-04-15,2025-01-01,7,Other,#808080,13,2052.563185,3.157790
2049,UNS 2025-04-15,2025-01-01,3,Plaid Cymru,#005B54,5,538.119039,0.827875
2049,UNS 2025-04-15,2025-01-01,2,Reform UK,#12B6CF,151,15965.911211,24.562940
2049,UNS 2025-04-15,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2049,UNS 2025-04-15,2025-01-01,8,Scottish National Party,#FFF95D,29,1712.295997,2.634302
2049,UNS 2025-04-15,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2049,UNS 2025-04-15,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2050,UNS 2025-04-16,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2050,UNS 2025-04-16,2025-01-01,4,Conservative,#0087DC,127,13267.500438,20.411539
2050,UNS 2025-04-16,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2050,UNS 2025-04-16,2025-01-01,6,Green,#6AB023,5,5919.136927,9.106365
2050,UNS 2025-04-16,2025-01-01,1,Labour,#E4003B,219,15435.176908,23.746426
2050,UNS 2025-04-16,2025-01-01,5,Liberal Democrats,#FAA61A,77,8296.957134,12.764549
2050,UNS 2025-04-16,2025-01-01,7,Other,#808080,13,2047.955006,3.150700
2050,UNS 2025-04-16,2025-01-01,3,Plaid Cymru,#005B54,5,534.724286,0.822653
2050,UNS 2025-04-16,2025-01-01,2,Reform UK,#12B6CF,157,16063.442353,24.712988
2050,UNS 2025-04-16,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2050,UNS 2025-04-16,2025-01-01,8,Scottish National Party,#FFF95D,30,1721.985360,2.649208
2050,UNS 2025-04-16,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2050,UNS 2025-04-16,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2051,UNS 2025-04-17,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2051,UNS 2025-04-17,2025-01-01,4,Conservative,#0087DC,127,13267.500438,20.411539
2051,UNS 2025-04-17,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2051,UNS 2025-04-17,2025-01-01,6,Green,#6AB023,5,5919.136927,9.106365
2051,UNS 2025-04-17,2025-01-01,1,Labour,#E4003B,219,15435.176908,23.746426
2051,UNS 2025-04-17,2025-01-01,5,Liberal Democrats,#FAA61A,77,8296.957134,12.764549
2051,UNS 2025-04-17,2025-01-01,7,Other,#808080,13,2047.955006,3.150700
2051,UNS 2025-04-17,2025-01-01,3,Plaid Cymru,#005B54,5,534.724286,0.822653
2051,UNS 2025-04-17,2025-01-01,2,Reform UK,#12B6CF,157,16063.442353,24.712988
2051,UNS 2025-04-17,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2051,UNS 2025-04-17,2025-01-01,8,Scottish National Party,#FFF95D,30,1721.985360,2.649208
2051,UNS 2025-04-17,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2051,UNS 2025-04-17,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2052,UNS 2025-04-18,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2052,UNS 2025-04-18,2025-01-01,4,Conservative,#0087DC,127,13267.500438,20.411539
2052,UNS 2025-04-18,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2052,UNS 2025-04-18,2025-01-01,6,Green,#6AB023,5,5919.136927,9.106365
2052,UNS 2025-04-18,2025-01-01,1,Labour,#E4003B,219,15435.176908,23.746426
2052,UNS 2025-04-18,2025-01-01,5,Liberal Democrats,#FAA61A,77,8296.957134,12.764549
2052,UNS 2025-04-18,2025-01-01,7,Other,#808080,13,2047.955006,3.150700
2052,UNS 2025-04-18,2025-01-01,3,Plaid Cymru,#005B54,5,534.724286,0.822653
2052,UNS 2025-04-18,2025-01-01,2,Reform UK,#12B6CF,157,16063.442353,24.712988
2052,UNS 2025-04-18,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2052,UNS 2025-04-18,2025-01-01,8,Scottish National Party,#FFF95D,30,1721.985360,2.649208
2052,UNS 2025-04-18,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2052,UNS 2025-04-18,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2053,UNS 2025-04-19,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2053,UNS 2025-04-19,2025-01-01,4,Conservative,#0087DC,127,13267.500438,20.411539
2053,UNS 2025-04-19,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2053,UNS 2025-04-19,2025-01-01,6,Green,#6AB023,5,5919.136927,9.106365
2053,UNS 2025-04-19,2025-01-01,1,Labour,#E4003B,219,15435.176908,23.746426
2053,UNS 2025-04-19,2025-01-01,5,Liberal Democrats,#FAA61A,77,8296.957134,12.764549
2053,UNS 2025-04-19,2025-01-01,7,Other,#808080,13,2047.955006,3.150700
2053,UNS 2025-04-19,2025-01-01,3,Plaid Cymru,#005B54,5,534.724286,0.822653
2053,UNS 2025-04-19,2025-01-01,2,Reform UK,#12B6CF,157,16063.442353,24.712988
2053,UNS 2025-04-19,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2053,UNS 2025-04-19,2025-01-01,8,Scottish National Party,#FFF95D,30,1721.985360,2.649208
2053,UNS 2025-04-19,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2053,UNS 2025-04-19,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2054,UNS 2025-04-20,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2054,UNS 2025-04-20,2025-01-01,4,Conservative,#0087DC,127,13267.500438,20.411539
2054,UNS 2025-04-20,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2054,UNS 2025-04-20,2025-01-01,6,Green,#6AB023,5,5919.136927,9.106365
2054,UNS 2025-04-20,2025-01-01,1,Labour,#E4003B,219,15435.176908,23.746426
2054,UNS 2025-04-20,2025-01-01,5,Liberal Democrats,#FAA61A,77,8296.957134,12.764549
2054,UNS 2025-04-20,2025-01-01,7,Other,#808080,13,2047.955006,3.150700
2054,UNS 2025-04-20,2025-01-01,3,Plaid Cymru,#005B54,5,534.724286,0.822653
2054,UNS 2025-04-20,2025-01-01,2,Reform UK,#12B6CF,157,16063.442353,24.712988
2054,UNS 2025-04-20,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2054,UNS 2025-04-20,2025-01-01,8,Scottish National Party,#FFF95D,30,1721.985360,2.649208
2054,UNS 2025-04-20,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2054,UNS 2025-04-20,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2055,UNS 2025-04-21,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2055,UNS 2025-04-21,2025-01-01,4,Conservative,#0087DC,130,13310.864391,20.478253
2055,UNS 2025-04-21,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2055,UNS 2025-04-21,2025-01-01,6,Green,#6AB023,5,5868.963063,9.029174
2055,UNS 2025-04-21,2025-01-01,1,Labour,#E4003B,218,15407.667150,23.704103
2055,UNS 2025-04-21,2025-01-01,5,Liberal Democrats,#FAA61A,74,8291.511736,12.756172
2055,UNS 2025-04-21,2025-01-01,7,Other,#808080,13,2112.260154,3.249631
2055,UNS 2025-04-21,2025-01-01,3,Plaid Cymru,#005B54,5,533.858617,0.821321
2055,UNS 2025-04-21,2025-01-01,2,Reform UK,#12B6CF,160,16052.231702,24.695741
2055,UNS 2025-04-21,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2055,UNS 2025-04-21,2025-01-01,8,Scottish National Party,#FFF95D,28,1709.521596,2.630033
2055,UNS 2025-04-21,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2055,UNS 2025-04-21,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2056,UNS 2025-04-22,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2056,UNS 2025-04-22,2025-01-01,4,Conservative,#0087DC,128,13251.580806,20.387047
2056,UNS 2025-04-22,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2056,UNS 2025-04-22,2025-01-01,6,Green,#6AB023,5,5896.704527,9.071853
2056,UNS 2025-04-22,2025-01-01,1,Labour,#E4003B,215,15390.336259,23.677440
2056,UNS 2025-04-22,2025-01-01,5,Liberal Democrats,#FAA61A,76,8368.019804,12.873877
2056,UNS 2025-04-22,2025-01-01,7,Other,#808080,13,2110.992420,3.247681
2056,UNS 2025-04-22,2025-01-01,3,Plaid Cymru,#005B54,5,544.273296,0.837344
2056,UNS 2025-04-22,2025-01-01,2,Reform UK,#12B6CF,160,16011.316285,24.632794
2056,UNS 2025-04-22,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2056,UNS 2025-04-22,2025-01-01,8,Scottish National Party,#FFF95D,31,1713.655013,2.636392
2056,UNS 2025-04-22,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2056,UNS 2025-04-22,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2057,UNS 2025-04-23,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2057,UNS 2025-04-23,2025-01-01,4,Conservative,#0087DC,122,13185.366373,20.285179
2057,UNS 2025-04-23,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2057,UNS 2025-04-23,2025-01-01,6,Green,#6AB023,5,6017.473918,9.257652
2057,UNS 2025-04-23,2025-01-01,1,Labour,#E4003B,209,15235.803327,23.439697
2057,UNS 2025-04-23,2025-01-01,5,Liberal Democrats,#FAA61A,76,8377.689455,12.888753
2057,UNS 2025-04-23,2025-01-01,7,Other,#808080,13,2102.071010,3.233955
2057,UNS 2025-04-23,2025-01-01,3,Plaid Cymru,#005B54,5,530.992975,0.816912
2057,UNS 2025-04-23,2025-01-01,2,Reform UK,#12B6CF,171,16115.479081,24.793045
2057,UNS 2025-04-23,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2057,UNS 2025-04-23,2025-01-01,8,Scottish National Party,#FFF95D,32,1722.002272,2.649234
2057,UNS 2025-04-23,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2057,UNS 2025-04-23,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2058,UNS 2025-04-24,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2058,UNS 2025-04-24,2025-01-01,4,Conservative,#0087DC,122,13185.366373,20.285179
2058,UNS 2025-04-24,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2058,UNS 2025-04-24,2025-01-01,6,Green,#6AB023,5,6017.473918,9.257652
2058,UNS 2025-04-24,2025-01-01,1,Labour,#E4003B,209,15235.803327,23.439697
2058,UNS 2025-04-24,2025-01-01,5,Liberal Democrats,#FAA61A,76,8377.689455,12.888753
2058,UNS 2025-04-24,2025-01-01,7,Other,#808080,13,2102.071010,3.233955
2058,UNS 2025-04-24,2025-01-01,3,Plaid Cymru,#005B54,5,530.992975,0.816912
2058,UNS 2025-04-24,2025-01-01,2,Reform UK,#12B6CF,171,16115.479081,24.793045
2058,UNS 2025-04-24,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2058,UNS 2025-04-24,2025-01-01,8,Scottish National Party,#FFF95D,32,1722.002272,2.649234
2058,UNS 2025-04-24,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2058,UNS 2025-04-24,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2059,UNS 2025-04-25,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2059,UNS 2025-04-25,2025-01-01,4,Conservative,#0087DC,122,13185.366373,20.285179
2059,UNS 2025-04-25,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2059,UNS 2025-04-25,2025-01-01,6,Green,#6AB023,5,6017.473918,9.257652
2059,UNS 2025-04-25,2025-01-01,1,Labour,#E4003B,209,15235.803327,23.439697
2059,UNS 2025-04-25,2025-01-01,5,Liberal Democrats,#FAA61A,76,8377.689455,12.888753
2059,UNS 2025-04-25,2025-01-01,7,Other,#808080,13,2102.071010,3.233955
2059,UNS 2025-04-25,2025-01-01,3,Plaid Cymru,#005B54,5,530.992975,0.816912
2059,UNS 2025-04-25,2025-01-01,2,Reform UK,#12B6CF,171,16115.479081,24.793045
2059,UNS 2025-04-25,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2059,UNS 2025-04-25,2025-01-01,8,Scottish National Party,#FFF95D,32,1722.002272,2.649234
2059,UNS 2025-04-25,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2059,UNS 2025-04-25,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2060,UNS 2025-04-26,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2060,UNS 2025-04-26,2025-01-01,4,Conservative,#0087DC,122,13185.366373,20.285179
2060,UNS 2025-04-26,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2060,UNS 2025-04-26,2025-01-01,6,Green,#6AB023,5,6017.473918,9.257652
2060,UNS 2025-04-26,2025-01-01,1,Labour,#E4003B,209,15235.803327,23.439697
2060,UNS 2025-04-26,2025-01-01,5,Liberal Democrats,#FAA61A,76,8377.689455,12.888753
2060,UNS 2025-04-26,2025-01-01,7,Other,#808080,13,2102.071010,3.233955
2060,UNS 2025-04-26,2025-01-01,3,Plaid Cymru,#005B54,5,530.992975,0.816912
2060,UNS 2025-04-26,2025-01-01,2,Reform UK,#12B6CF,171,16115.479081,24.793045
2060,UNS 2025-04-26,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2060,UNS 2025-04-26,2025-01-01,8,Scottish National Party,#FFF95D,32,1722.002272,2.649234
2060,UNS 2025-04-26,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2060,UNS 2025-04-26,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2061,UNS 2025-04-27,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2061,UNS 2025-04-27,2025-01-01,4,Conservative,#0087DC,122,13244.218600,20.375721
2061,UNS 2025-04-27,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2061,UNS 2025-04-27,2025-01-01,6,Green,#6AB023,5,5958.082032,9.166280
2061,UNS 2025-04-27,2025-01-01,1,Labour,#E4003B,211,15260.073523,23.477036
2061,UNS 2025-04-27,2025-01-01,5,Liberal Democrats,#FAA61A,76,8421.991458,12.956910
2061,UNS 2025-04-27,2025-01-01,7,Other,#808080,13,2125.801882,3.270464
2061,UNS 2025-04-27,2025-01-01,3,Plaid Cymru,#005B54,5,521.860820,0.802863
2061,UNS 2025-04-27,2025-01-01,2,Reform UK,#12B6CF,170,16050.329882,24.692815
2061,UNS 2025-04-27,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2061,UNS 2025-04-27,2025-01-01,8,Scottish National Party,#FFF95D,31,1704.520214,2.622339
2061,UNS 2025-04-27,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2061,UNS 2025-04-27,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2062,UNS 2025-04-28,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2062,UNS 2025-04-28,2025-01-01,4,Conservative,#0087DC,122,13163.785077,20.251977
2062,UNS 2025-04-28,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2062,UNS 2025-04-28,2025-01-01,6,Green,#6AB023,5,5956.775288,9.164270
2062,UNS 2025-04-28,2025-01-01,1,Labour,#E4003B,209,15265.469006,23.485337
2062,UNS 2025-04-28,2025-01-01,5,Liberal Democrats,#FAA61A,76,8463.605219,13.020931
2062,UNS 2025-04-28,2025-01-01,7,Other,#808080,13,2105.566539,3.239333
2062,UNS 2025-04-28,2025-01-01,3,Plaid Cymru,#005B54,6,541.932579,0.833742
2062,UNS 2025-04-28,2025-01-01,2,Reform UK,#12B6CF,170,16070.177963,24.723351
2062,UNS 2025-04-28,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2062,UNS 2025-04-28,2025-01-01,8,Scottish National Party,#FFF95D,32,1719.566739,2.645487
2062,UNS 2025-04-28,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2062,UNS 2025-04-28,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2063,UNS 2025-04-29,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2063,UNS 2025-04-29,2025-01-01,4,Conservative,#0087DC,122,13163.785077,20.251977
2063,UNS 2025-04-29,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2063,UNS 2025-04-29,2025-01-01,6,Green,#6AB023,5,5956.775288,9.164270
2063,UNS 2025-04-29,2025-01-01,1,Labour,#E4003B,209,15265.469006,23.485337
2063,UNS 2025-04-29,2025-01-01,5,Liberal Democrats,#FAA61A,76,8463.605219,13.020931
2063,UNS 2025-04-29,2025-01-01,7,Other,#808080,13,2105.566539,3.239333
2063,UNS 2025-04-29,2025-01-01,3,Plaid Cymru,#005B54,6,541.932579,0.833742
2063,UNS 2025-04-29,2025-01-01,2,Reform UK,#12B6CF,170,16070.177963,24.723351
2063,UNS 2025-04-29,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2063,UNS 2025-04-29,2025-01-01,8,Scottish National Party,#FFF95D,32,1719.566739,2.645487
2063,UNS 2025-04-29,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2063,UNS 2025-04-29,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2064,UNS 2025-04-30,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2064,UNS 2025-04-30,2025-01-01,4,Conservative,#0087DC,122,13163.785077,20.251977
2064,UNS 2025-04-30,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2064,UNS 2025-04-30,2025-01-01,6,Green,#6AB023,5,5956.775288,9.164270
2064,UNS 2025-04-30,2025-01-01,1,Labour,#E4003B,209,15265.469006,23.485337
2064,UNS 2025-04-30,2025-01-01,5,Liberal Democrats,#FAA61A,76,8463.605219,13.020931
2064,UNS 2025-04-30,2025-01-01,7,Other,#808080,13,2105.566539,3.239333
2064,UNS 2025-04-30,2025-01-01,3,Plaid Cymru,#005B54,6,541.932579,0.833742
2064,UNS 2025-04-30,2025-01-01,2,Reform UK,#12B6CF,170,16070.177963,24.723351
2064,UNS 2025-04-30,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2064,UNS 2025-04-30,2025-01-01,8,Scottish National Party,#FFF95D,32,1719.566739,2.645487
2064,UNS 2025-04-30,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2064,UNS 2025-04-30,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2065,UNS 2025-05-01,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2065,UNS 2025-05-01,2025-01-01,4,Conservative,#0087DC,122,13163.785077,20.251977
2065,UNS 2025-05-01,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2065,UNS 2025-05-01,2025-01-01,6,Green,#6AB023,5,5956.775288,9.164270
2065,UNS 2025-05-01,2025-01-01,1,Labour,#E4003B,209,15265.469006,23.485337
2065,UNS 2025-05-01,2025-01-01,5,Liberal Democrats,#FAA61A,76,8463.605219,13.020931
2065,UNS 2025-05-01,2025-01-01,7,Other,#808080,13,2105.566539,3.239333
2065,UNS 2025-05-01,2025-01-01,3,Plaid Cymru,#005B54,6,541.932579,0.833742
2065,UNS 2025-05-01,2025-01-01,2,Reform UK,#12B6CF,170,16070.177963,24.723351
2065,UNS 2025-05-01,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2065,UNS 2025-05-01,2025-01-01,8,Scottish National Party,#FFF95D,32,1719.566739,2.645487
2065,UNS 2025-05-01,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2065,UNS 2025-05-01,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2066,UNS 2025-05-02,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2066,UNS 2025-05-02,2025-01-01,4,Conservative,#0087DC,122,13163.785077,20.251977
2066,UNS 2025-05-02,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2066,UNS 2025-05-02,2025-01-01,6,Green,#6AB023,5,5956.775288,9.164270
2066,UNS 2025-05-02,2025-01-01,1,Labour,#E4003B,209,15265.469006,23.485337
2066,UNS 2025-05-02,2025-01-01,5,Liberal Democrats,#FAA61A,76,8463.605219,13.020931
2066,UNS 2025-05-02,2025-01-01,7,Other,#808080,13,2105.566539,3.239333
2066,UNS 2025-05-02,2025-01-01,3,Plaid Cymru,#005B54,6,541.932579,0.833742
2066,UNS 2025-05-02,2025-01-01,2,Reform UK,#12B6CF,170,16070.177963,24.723351
2066,UNS 2025-05-02,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2066,UNS 2025-05-02,2025-01-01,8,Scottish National Party,#FFF95D,32,1719.566739,2.645487
2066,UNS 2025-05-02,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2066,UNS 2025-05-02,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2067,UNS 2025-05-03,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2067,UNS 2025-05-03,2025-01-01,4,Conservative,#0087DC,122,13163.785077,20.251977
2067,UNS 2025-05-03,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2067,UNS 2025-05-03,2025-01-01,6,Green,#6AB023,5,5956.775288,9.164270
2067,UNS 2025-05-03,2025-01-01,1,Labour,#E4003B,209,15265.469006,23.485337
2067,UNS 2025-05-03,2025-01-01,5,Liberal Democrats,#FAA61A,76,8463.605219,13.020931
2067,UNS 2025-05-03,2025-01-01,7,Other,#808080,13,2105.566539,3.239333
2067,UNS 2025-05-03,2025-01-01,3,Plaid Cymru,#005B54,6,541.932579,0.833742
2067,UNS 2025-05-03,2025-01-01,2,Reform UK,#12B6CF,170,16070.177963,24.723351
2067,UNS 2025-05-03,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2067,UNS 2025-05-03,2025-01-01,8,Scottish National Party,#FFF95D,32,1719.566739,2.645487
2067,UNS 2025-05-03,2025-01-01,13,Sinn Féin,#326760,7,528.288985,0.812752
2067,UNS 2025-05-03,2025-01-01,11,Ulster Unionist Party,#48A5EE,1,229.851610,0.353618
2068,UNS 2025-05-04,2025-01-01,10,Alliance,#F6CB2F,1,295.139650,0.454061
2068,UNS 2025-05-04,2025-01-01,4,Conservative,#0087DC,118,13138.137674,20.212519
2068,UNS 2025-05-04,2025-01-01,9,Democratic Unionist Party,#D46A4C,6,436.075878,0.670886
2068,UNS 2025-05-04,2025-01-01,6,Green,#6AB023,5,5914.681968,9.099511
2068,UNS 2025-05-04,2025-01-01,1,Labour,#E4003B,205,15222.145161,23.418685
2068,UNS 2025-05-04,2025-01-01,5,Liberal Democrats,#FAA61A,76,8502.655875,13.081009
2068,UNS 2025-05-04,2025-01-01,7,Other,#808080,13,2137.367760,3.288258
2068,UNS 2025-05-04,2025-01-01,3,Plaid Cymru,#005B54,6,529.926998,0.815272
2068,UNS 2025-05-04,2025-01-01,2,Reform UK,#12B6CF,178,16128.875603,24.813655
2068,UNS 2025-05-04,2025-01-01,12,SDLP,#2AA82C,2,223.765468,0.344255
2068,UNS 2025-05-04,2025-01-01,8,Scottish National Party,#FFF95D,32,1713.087371,2.635519
