election_id,election_name,as_of_date,party_id,seats_won,vote_pct
1000,UNS 2025-07-28,2025-07-28,1,175,22.662566
1000,UNS 2025-07-28,2025-07-28,2,285,28.392986
1000,UNS 2025-07-28,2025-07-28,3,5,0.821036
1000,UNS 2025-07-28,2025-07-28,4,54,17.412573
1000,UNS 2025-07-28,2025-07-28,5,75,12.918881
1000,UNS 2025-07-28,2025-07-28,6,4,9.387246
1000,UNS 2025-07-28,2025-07-28,7,13,3.341356
1000,UNS 2025-07-28,2025-07-28,8,22,2.428774
1000,UNS 2025-07-28,2025-07-28,9,6,0.670683
1000,UNS 2025-07-28,2025-07-28,10,1,0.453907
1000,UNS 2025-07-28,2025-07-28,11,1,0.353516
1000,UNS 2025-07-28,2025-07-28,12,2,0.344069
1000,UNS 2025-07-28,2025-07-28,13,7,0.812407
1002,UNS 2025-07-30,2025-07-30,1,175,22.543726
1002,UNS 2025-07-30,2025-07-30,2,287,28.480845
1002,UNS 2025-07-30,2025-07-30,3,5,0.822317
1002,UNS 2025-07-30,2025-07-30,4,52,17.341357
1002,UNS 2025-07-30,2025-07-30,5,75,12.892997
1002,UNS 2025-07-30,2025-07-30,6,4,9.364439
1002,UNS 2025-07-30,2025-07-30,7,13,3.499883
1002,UNS 2025-07-30,2025-07-30,8,22,2.419777
1002,UNS 2025-07-30,2025-07-30,9,6,0.670699
1002,UNS 2025-07-30,2025-07-30,10,1,0.453919
1002,UNS 2025-07-30,2025-07-30,11,1,0.353523
1002,UNS 2025-07-30,2025-07-30,12,2,0.344083
1002,UNS 2025-07-30,2025-07-30,13,7,0.812434
1003,UNS 2025-07-31,2025-07-31,1,169,22.489215
1003,UNS 2025-07-31,2025-07-31,2,292,28.622840
1003,UNS 2025-07-31,2025-07-31,3,4,0.814302
1003,UNS 2025-07-31,2025-07-31,4,53,17.400947
1003,UNS 2025-07-31,2025-07-31,5,75,12.882986
1003,UNS 2025-07-31,2025-07-31,6,4,9.259099
1003,UNS 2025-07-31,2025-07-31,7,12,3.473487
1003,UNS 2025-07-31,2025-07-31,8,24,2.422399
1003,UNS 2025-07-31,2025-07-31,9,6,0.670712
1003,UNS 2025-07-31,2025-07-31,10,1,0.453929
1003,UNS 2025-07-31,2025-07-31,11,1,0.353530
1003,UNS 2025-07-31,2025-07-31,12,2,0.344096
1003,UNS 2025-07-31,2025-07-31,13,7,0.812457
1006,UNS 2025-08-03,2025-08-03,1,170,22.468916
1006,UNS 2025-08-03,2025-08-03,2,292,28.717905
1006,UNS 2025-08-03,2025-08-03,3,4,0.805705
1006,UNS 2025-08-03,2025-08-03,4,51,17.383061
1006,UNS 2025-08-03,2025-08-03,5,75,12.890950
1006,UNS 2025-08-03,2025-08-03,6,4,9.141027
1006,UNS 2025-08-03,2025-08-03,7,13,3.531028
1006,UNS 2025-08-03,2025-08-03,8,24,2.426620
1006,UNS 2025-08-03,2025-08-03,9,6,0.670725
1006,UNS 2025-08-03,2025-08-03,10,1,0.453939
1006,UNS 2025-08-03,2025-08-03,11,1,0.353537
1006,UNS 2025-08-03,2025-08-03,12,2,0.344107
1006,UNS 2025-08-03,2025-08-03,13,7,0.812479
1007,UNS 2025-08-04,2025-08-04,1,170,22.420824
1007,UNS 2025-08-04,2025-08-04,2,293,28.712674
1007,UNS 2025-08-04,2025-08-04,3,4,0.853311
1007,UNS 2025-08-04,2025-08-04,4,54,17.350369
1007,UNS 2025-08-04,2025-08-04,5,75,12.985667
1007,UNS 2025-08-04,2025-08-04,6,4,9.140681
1007,UNS 2025-08-04,2025-08-04,7,13,3.578194
1007,UNS 2025-08-04,2025-08-04,8,20,2.323494
1007,UNS 2025-08-04,2025-08-04,9,6,0.670725
1007,UNS 2025-08-04,2025-08-04,10,1,0.453939
1007,UNS 2025-08-04,2025-08-04,11,1,0.353537
1007,UNS 2025-08-04,2025-08-04,12,2,0.344107
1007,UNS 2025-08-04,2025-08-04,13,7,0.812479
1009,UNS 2025-08-06,2025-08-06,1,170,22.332800
1009,UNS 2025-08-06,2025-08-06,2,299,28.867250
1009,UNS 2025-08-06,2025-08-06,3,4,0.850981
1009,UNS 2025-08-06,2025-08-06,4,48,17.233661
1009,UNS 2025-08-06,2025-08-06,5,75,12.909691
1009,UNS 2025-08-06,2025-08-06,6,4,9.143917
1009,UNS 2025-08-06,2025-08-06,7,13,3.700127
1009,UNS 2025-08-06,2025-08-06,8,20,2.326731
1009,UNS 2025-08-06,2025-08-06,9,6,0.670737
1009,UNS 2025-08-06,2025-08-06,10,1,0.453948
1009,UNS 2025-08-06,2025-08-06,11,1,0.353543
1009,UNS 2025-08-06,2025-08-06,12,2,0.344118
1009,UNS 2025-08-06,2025-08-06,13,7,0.812498
1014,UNS 2025-08-11,2025-08-11,1,170,22.098935
1014,UNS 2025-08-11,2025-08-11,2,299,28.888879
1014,UNS 2025-08-11,2025-08-11,3,4,0.896332
1014,UNS 2025-08-11,2025-08-11,4,51,17.260725
1014,UNS 2025-08-11,2025-08-11,5,75,12.864609
1014,UNS 2025-08-11,2025-08-11,6,4,8.925016
1014,UNS 2025-08-11,2025-08-11,7,13,3.832739
1014,UNS 2025-08-11,2025-08-11,8,17,2.597868
1014,UNS 2025-08-11,2025-08-11,9,6,0.670748
1014,UNS 2025-08-11,2025-08-11,10,1,0.453956
1014,UNS 2025-08-11,2025-08-11,11,1,0.353548
1014,UNS 2025-08-11,2025-08-11,12,2,0.344128
1014,UNS 2025-08-11,2025-08-11,13,7,0.812517
1017,UNS 2025-08-14,2025-08-14,1,167,21.957664
1017,UNS 2025-08-14,2025-08-14,2,303,28.967825
1017,UNS 2025-08-14,2025-08-14,3,4,0.906581
1017,UNS 2025-08-14,2025-08-14,4,50,17.281077
1017,UNS 2025-08-14,2025-08-14,5,75,12.807580
1017,UNS 2025-08-14,2025-08-14,6,4,8.962688
1017,UNS 2025-08-14,2025-08-14,7,13,3.925267
1017,UNS 2025-08-14,2025-08-14,8,17,2.556369
1017,UNS 2025-08-14,2025-08-14,9,6,0.670758
1017,UNS 2025-08-14,2025-08-14,10,1,0.453964
1017,UNS 2025-08-14,2025-08-14,11,1,0.353553
1017,UNS 2025-08-14,2025-08-14,12,2,0.344137
1017,UNS 2025-08-14,2025-08-14,13,7,0.812535
1021,UNS 2025-08-18,2025-08-18,1,170,21.862210
1021,UNS 2025-08-18,2025-08-18,2,296,28.891356
1021,UNS 2025-08-18,2025-08-18,3,4,0.979098
1021,UNS 2025-08-18,2025-08-18,4,55,17.194023
1021,UNS 2025-08-18,2025-08-18,5,75,12.669094
1021,UNS 2025-08-18,2025-08-18,6,4,8.814846
1021,UNS 2025-08-18,2025-08-18,7,14,4.031021
1021,UNS 2025-08-18,2025-08-18,8,15,2.923356
1021,UNS 2025-08-18,2025-08-18,9,6,0.670768
1021,UNS 2025-08-18,2025-08-18,10,1,0.453971
1021,UNS 2025-08-18,2025-08-18,11,1,0.353558
1021,UNS 2025-08-18,2025-08-18,12,2,0.344146
1021,UNS 2025-08-18,2025-08-18,13,7,0.812551
1023,UNS 2025-08-20,2025-08-20,1,168,21.682223
1023,UNS 2025-08-20,2025-08-20,2,300,29.122516
1023,UNS 2025-08-20,2025-08-20,3,4,0.972806
1023,UNS 2025-08-20,2025-08-20,4,53,17.120385
1023,UNS 2025-08-20,2025-08-20,5,75,12.598690
1023,UNS 2025-08-20,2025-08-20,6,4,8.884518
1023,UNS 2025-08-20,2025-08-20,7,13,4.117022
1023,UNS 2025-08-20,2025-08-20,8,16,2.866803
1023,UNS 2025-08-20,2025-08-20,9,6,0.670776
1023,UNS 2025-08-20,2025-08-20,10,1,0.453978
1023,UNS 2025-08-20,2025-08-20,11,1,0.353563
1023,UNS 2025-08-20,2025-08-20,12,2,0.344154
1023,UNS 2025-08-20,2025-08-20,13,7,0.812566
1025,UNS 2025-08-22,2025-08-22,1,171,21.777526
1025,UNS 2025-08-22,2025-08-22,2,300,29.158242
1025,UNS 2025-08-22,2025-08-22,3,4,0.928944
1025,UNS 2025-08-22,2025-08-22,4,53,17.100160
1025,UNS 2025-08-22,2025-08-22,5,75,12.633870
1025,UNS 2025-08-22,2025-08-22,6,4,8.888649
1025,UNS 2025-08-22,2025-08-22,7,13,4.162554
1025,UNS 2025-08-22,2025-08-22,8,13,2.714982
1025,UNS 2025-08-22,2025-08-22,9,6,0.670784
1025,UNS 2025-08-22,2025-08-22,10,1,0.453984
1025,UNS 2025-08-22,2025-08-22,11,1,0.353567
1025,UNS 2025-08-22,2025-08-22,12,2,0.344161
1025,UNS 2025-08-22,2025-08-22,13,7,0.812579
1029,UNS 2025-08-26,2025-08-26,1,170,21.604837
1029,UNS 2025-08-26,2025-08-26,2,303,29.132878
1029,UNS 2025-08-26,2025-08-26,3,4,0.999042
1029,UNS 2025-08-26,2025-08-26,4,50,16.980834
1029,UNS 2025-08-26,2025-08-26,5,75,12.614759
1029,UNS 2025-08-26,2025-08-26,6,4,8.819417
1029,UNS 2025-08-26,2025-08-26,7,15,4.185315
1029,UNS 2025-08-26,2025-08-26,8,12,3.027807
1029,UNS 2025-08-26,2025-08-26,9,6,0.670791
1029,UNS 2025-08-26,2025-08-26,10,1,0.453989
1029,UNS 2025-08-26,2025-08-26,11,1,0.353570
1029,UNS 2025-08-26,2025-08-26,12,2,0.344168
1029,UNS 2025-08-26,2025-08-26,13,7,0.812592
1030,UNS 2025-08-27,2025-08-27,1,163,21.467571
1030,UNS 2025-08-27,2025-08-27,2,310,29.349372
1030,UNS 2025-08-27,2025-08-27,3,4,0.999640
1030,UNS 2025-08-27,2025-08-27,4,48,16.856837
1030,UNS 2025-08-27,2025-08-27,5,75,12.576114
1030,UNS 2025-08-27,2025-08-27,6,4,8.874179
1030,UNS 2025-08-27,2025-08-27,7,16,4.281868
1030,UNS 2025-08-27,2025-08-27,8,13,2.959277
1030,UNS 2025-08-27,2025-08-27,9,6,0.670798
1030,UNS 2025-08-27,2025-08-27,10,1,0.453994
1030,UNS 2025-08-27,2025-08-27,11,1,0.353574
1030,UNS 2025-08-27,2025-08-27,12,2,0.344174
1030,UNS 2025-08-27,2025-08-27,13,7,0.812603
1031,UNS 2025-08-28,2025-08-28,1,168,21.576981
1031,UNS 2025-08-28,2025-08-28,2,303,29.316110
1031,UNS 2025-08-28,2025-08-28,3,4,0.993681
1031,UNS 2025-08-28,2025-08-28,4,49,16.831936
1031,UNS 2025-08-28,2025-08-28,5,75,12.551327
1031,UNS 2025-08-28,2025-08-28,6,4,8.862829
1031,UNS 2025-08-28,2025-08-28,7,17,4.318069
1031,UNS 2025-08-28,2025-08-28,8,13,2.913897
1031,UNS 2025-08-28,2025-08-28,9,6,0.670804
1031,UNS 2025-08-28,2025-08-28,10,1,0.453999
1031,UNS 2025-08-28,2025-08-28,11,1,0.353576
1031,UNS 2025-08-28,2025-08-28,12,2,0.344179
1031,UNS 2025-08-28,2025-08-28,13,7,0.812613
1035,UNS 2025-09-01,2025-09-01,1,168,21.630273
1035,UNS 2025-09-01,2025-09-01,2,305,29.397818
1035,UNS 2025-09-01,2025-09-01,3,4,0.989379
1035,UNS 2025-09-01,2025-09-01,4,48,16.719764
1035,UNS 2025-09-01,2025-09-01,5,75,12.417966
1035,UNS 2025-09-01,2025-09-01,6,4,8.681633
1035,UNS 2025-09-01,2025-09-01,7,17,4.299355
1035,UNS 2025-09-01,2025-09-01,8,12,3.231831
1035,UNS 2025-09-01,2025-09-01,9,6,0.670150
1035,UNS 2025-09-01,2025-09-01,10,1,0.453502
1035,UNS 2025-09-01,2025-09-01,11,1,0.353247
1035,UNS 2025-09-01,2025-09-01,12,2,0.343580
1035,UNS 2025-09-01,2025-09-01,13,7,0.811501
1036,UNS 2025-09-02,2025-09-02,1,169,21.811517
1036,UNS 2025-09-02,2025-09-02,2,299,29.392502
1036,UNS 2025-09-02,2025-09-02,3,4,0.960133
1036,UNS 2025-09-02,2025-09-02,4,52,16.752725
1036,UNS 2025-09-02,2025-09-02,5,75,12.352552
1036,UNS 2025-09-02,2025-09-02,6,4,8.625270
1036,UNS 2025-09-02,2025-09-02,7,17,4.259246
1036,UNS 2025-09-02,2025-09-02,8,13,3.217549
1036,UNS 2025-09-02,2025-09-02,9,6,0.669474
1036,UNS 2025-09-02,2025-09-02,10,1,0.453016
1036,UNS 2025-09-02,2025-09-02,11,1,0.352903
1036,UNS 2025-09-02,2025-09-02,12,2,0.342941
1036,UNS 2025-09-02,2025-09-02,13,7,0.810171
1037,UNS 2025-09-03,2025-09-03,1,165,21.690390
1037,UNS 2025-09-03,2025-09-03,2,304,29.506090
1037,UNS 2025-09-03,2025-09-03,3,4,0.952708
1037,UNS 2025-09-03,2025-09-03,4,48,16.725922
1037,UNS 2025-09-03,2025-09-03,5,75,12.323459
1037,UNS 2025-09-03,2025-09-03,6,4,8.726394
1037,UNS 2025-09-03,2025-09-03,7,17,4.289978
1037,UNS 2025-09-03,2025-09-03,8,16,3.156090
1037,UNS 2025-09-03,2025-09-03,9,6,0.669564
1037,UNS 2025-09-03,2025-09-03,10,1,0.453080
1037,UNS 2025-09-03,2025-09-03,11,1,0.352949
1037,UNS 2025-09-03,2025-09-03,12,2,0.343026
1037,UNS 2025-09-03,2025-09-03,13,7,0.810350
1039,UNS 2025-09-05,2025-09-05,1,169,21.776216
1039,UNS 2025-09-05,2025-09-05,2,304,29.565409
1039,UNS 2025-09-05,2025-09-05,3,4,0.913088
1039,UNS 2025-09-05,2025-09-05,4,48,16.764572
1039,UNS 2025-09-05,2025-09-05,5,75,12.286827
1039,UNS 2025-09-05,2025-09-05,6,4,8.777843
1039,UNS 2025-09-05,2025-09-05,7,17,4.284476
1039,UNS 2025-09-05,2025-09-05,8,12,3.002170
1039,UNS 2025-09-05,2025-09-05,9,6,0.669647
1039,UNS 2025-09-05,2025-09-05,10,1,0.453140
1039,UNS 2025-09-05,2025-09-05,11,1,0.352991
1039,UNS 2025-09-05,2025-09-05,12,2,0.343105
1039,UNS 2025-09-05,2025-09-05,13,7,0.810517
1042,UNS 2025-09-08,2025-09-08,1,166,21.697636
1042,UNS 2025-09-08,2025-09-08,2,308,29.487264
1042,UNS 2025-09-08,2025-09-08,3,4,0.980233
1042,UNS 2025-09-08,2025-09-08,4,47,16.656975
1042,UNS 2025-09-08,2025-09-08,5,75,12.258605
1042,UNS 2025-09-08,2025-09-08,6,4,8.755799
1042,UNS 2025-09-08,2025-09-08,7,17,4.242418
1042,UNS 2025-09-08,2025-09-08,8,12,3.291260
1042,UNS 2025-09-08,2025-09-08,9,6,0.669726
1042,UNS 2025-09-08,2025-09-08,10,1,0.453197
1042,UNS 2025-09-08,2025-09-08,11,1,0.353032
1042,UNS 2025-09-08,2025-09-08,12,2,0.343181
1042,UNS 2025-09-08,2025-09-08,13,7,0.810675
1044,UNS 2025-09-10,2025-09-10,1,164,21.590417
1044,UNS 2025-09-10,2025-09-10,2,314,29.668091
1044,UNS 2025-09-10,2025-09-10,3,4,0.964536
1044,UNS 2025-09-10,2025-09-10,4,43,16.561250
1044,UNS 2025-09-10,2025-09-10,5,75,12.191771
1044,UNS 2025-09-10,2025-09-10,6,4,8.868664
1044,UNS 2025-09-10,2025-09-10,7,17,4.317401
1044,UNS 2025-09-10,2025-09-10,8,12,3.207677
1044,UNS 2025-09-10,2025-09-10,9,6,0.669800
1044,UNS 2025-09-10,2025-09-10,10,1,0.453249
1044,UNS 2025-09-10,2025-09-10,11,1,0.353069
1044,UNS 2025-09-10,2025-09-10,12,2,0.343251
1044,UNS 2025-09-10,2025-09-10,13,7,0.810823
1049,UNS 2025-09-15,2025-09-15,1,168,21.536722
1049,UNS 2025-09-15,2025-09-15,2,307,29.628301
1049,UNS 2025-09-15,2025-09-15,3,4,1.022757
1049,UNS 2025-09-15,2025-09-15,4,47,16.451300
1049,UNS 2025-09-15,2025-09-15,5,76,12.132478
1049,UNS 2025-09-15,2025-09-15,6,4,8.807348
1049,UNS 2025-09-15,2025-09-15,7,17,4.329564
1049,UNS 2025-09-15,2025-09-15,8,10,3.460959
1049,UNS 2025-09-15,2025-09-15,9,6,0.669874
1049,UNS 2025-09-15,2025-09-15,10,1,0.453302
1049,UNS 2025-09-15,2025-09-15,11,1,0.353107
1049,UNS 2025-09-15,2025-09-15,12,2,0.343320
1049,UNS 2025-09-15,2025-09-15,13,7,0.810969
1051,UNS 2025-09-17,2025-09-17,1,171,21.726870
1051,UNS 2025-09-17,2025-09-17,2,306,29.661782
1051,UNS 2025-09-17,2025-09-17,3,4,0.991325
1051,UNS 2025-09-17,2025-09-17,4,49,16.419917
1051,UNS 2025-09-17,2025-09-17,5,76,12.071719
1051,UNS 2025-09-17,2025-09-17,6,4,8.888734
1051,UNS 2025-09-17,2025-09-17,7,17,4.281212
1051,UNS 2025-09-17,2025-09-17,8,6,3.327868
1051,UNS 2025-09-17,2025-09-17,9,6,0.669874
1051,UNS 2025-09-17,2025-09-17,10,1,0.453302
1051,UNS 2025-09-17,2025-09-17,11,1,0.353107
1051,UNS 2025-09-17,2025-09-17,12,2,0.343320
1051,UNS 2025-09-17,2025-09-17,13,7,0.810969
1052,UNS 2025-09-18,2025-09-18,1,168,21.515897
1052,UNS 2025-09-18,2025-09-18,2,311,29.847587
1052,UNS 2025-09-18,2025-09-18,3,4,0.991897
1052,UNS 2025-09-18,2025-09-18,4,46,16.358581
1052,UNS 2025-09-18,2025-09-18,5,76,12.060559
1052,UNS 2025-09-18,2025-09-18,6,4,9.016547
1052,UNS 2025-09-18,2025-09-18,7,17,4.319952
1052,UNS 2025-09-18,2025-09-18,8,7,3.258049
1052,UNS 2025-09-18,2025-09-18,9,6,0.669943
1052,UNS 2025-09-18,2025-09-18,10,1,0.453352
1052,UNS 2025-09-18,2025-09-18,11,1,0.353142
1052,UNS 2025-09-18,2025-09-18,12,2,0.343386
1052,UNS 2025-09-18,2025-09-18,13,7,0.811108
1053,UNS 2025-09-19,2025-09-19,1,167,21.589674
1053,UNS 2025-09-19,2025-09-19,2,316,29.931961
1053,UNS 2025-09-19,2025-09-19,3,4,0.951703
1053,UNS 2025-09-19,2025-09-19,4,43,16.363533
1053,UNS 2025-09-19,2025-09-19,5,76,12.045569
1053,UNS 2025-09-19,2025-09-19,6,4,9.040792
1053,UNS 2025-09-19,2025-09-19,7,17,4.339259
1053,UNS 2025-09-19,2025-09-19,8,6,3.106251
1053,UNS 2025-09-19,2025-09-19,9,6,0.670006
1053,UNS 2025-09-19,2025-09-19,10,1,0.453397
1053,UNS 2025-09-19,2025-09-19,11,1,0.353174
1053,UNS 2025-09-19,2025-09-19,12,2,0.343446
1053,UNS 2025-09-19,2025-09-19,13,7,0.811234
1056,UNS 2025-09-22,2025-09-22,1,167,21.539553
1056,UNS 2025-09-22,2025-09-22,2,316,29.838195
1056,UNS 2025-09-22,2025-09-22,3,3,1.011045
1056,UNS 2025-09-22,2025-09-22,4,44,16.323275
1056,UNS 2025-09-22,2025-09-22,5,76,12.031842
1056,UNS 2025-09-22,2025-09-22,6,4,8.983748
1056,UNS 2025-09-22,2025-09-22,7,17,4.269185
1056,UNS 2025-09-22,2025-09-22,8,6,3.371591
1056,UNS 2025-09-22,2025-09-22,9,6,0.670066
1056,UNS 2025-09-22,2025-09-22,10,1,0.453440
1056,UNS 2025-09-22,2025-09-22,11,1,0.353205
1056,UNS 2025-09-22,2025-09-22,12,2,0.343503
1056,UNS 2025-09-22,2025-09-22,13,7,0.811353
1058,UNS 2025-09-24,2025-09-24,1,165,21.362832
1058,UNS 2025-09-24,2025-09-24,2,318,29.992634
1058,UNS 2025-09-24,2025-09-24,3,4,1.004334
1058,UNS 2025-09-24,2025-09-24,4,43,16.189137
1058,UNS 2025-09-24,2025-09-24,5,76,12.134983
1058,UNS 2025-09-24,2025-09-24,6,4,9.096463
1058,UNS 2025-09-24,2025-09-24,7,17,4.284864
1058,UNS 2025-09-24,2025-09-24,8,6,3.302937
1058,UNS 2025-09-24,2025-09-24,9,6,0.670116
1058,UNS 2025-09-24,2025-09-24,10,1,0.453477
1058,UNS 2025-09-24,2025-09-24,11,1,0.353230
1058,UNS 2025-09-24,2025-09-24,12,2,0.343549
1058,UNS 2025-09-24,2025-09-24,13,7,0.811444
1059,UNS 2025-09-25,2025-09-25,1,166,21.437525
1059,UNS 2025-09-25,2025-09-25,2,319,30.112602
1059,UNS 2025-09-25,2025-09-25,3,4,0.990421
1059,UNS 2025-09-25,2025-09-25,4,41,16.203675
1059,UNS 2025-09-25,2025-09-25,5,75,12.069025
1059,UNS 2025-09-25,2025-09-25,6,4,9.054276
1059,UNS 2025-09-25,2025-09-25,7,17,4.221557
1059,UNS 2025-09-25,2025-09-25,8,7,3.282857
1059,UNS 2025-09-25,2025-09-25,9,6,0.669388
1059,UNS 2025-09-25,2025-09-25,10,1,0.452955
1059,UNS 2025-09-25,2025-09-25,11,1,0.352860
1059,UNS 2025-09-25,2025-09-25,12,2,0.342859
1059,UNS 2025-09-25,2025-09-25,13,7,0.810000
1060,UNS 2025-09-26,2025-09-26,1,165,21.524598
1060,UNS 2025-09-26,2025-09-26,2,321,30.212615
1060,UNS 2025-09-26,2025-09-26,3,4,0.950923
1060,UNS 2025-09-26,2025-09-26,4,41,16.208870
1060,UNS 2025-09-26,2025-09-26,5,75,12.123775
1060,UNS 2025-09-26,2025-09-26,6,4,8.989136
1060,UNS 2025-09-26,2025-09-26,7,17,4.224831
1060,UNS 2025-09-26,2025-09-26,8,6,3.136735
1060,UNS 2025-09-26,2025-09-26,9,6,0.669476
1060,UNS 2025-09-26,2025-09-26,10,1,0.453018
1060,UNS 2025-09-26,2025-09-26,11,1,0.352905
1060,UNS 2025-09-26,2025-09-26,12,2,0.342943
1060,UNS 2025-09-26,2025-09-26,13,7,0.810176
1063,UNS 2025-09-29,2025-09-29,1,165,21.467676
1063,UNS 2025-09-29,2025-09-29,2,322,30.134879
1063,UNS 2025-09-29,2025-09-29,3,3,0.976686
1063,UNS 2025-09-29,2025-09-29,4,41,16.177491
1063,UNS 2025-09-29,2025-09-29,5,75,12.124946
1063,UNS 2025-09-29,2025-09-29,6,4,8.916449
1063,UNS 2025-09-29,2025-09-29,7,17,4.214995
1063,UNS 2025-09-29,2025-09-29,8,6,3.357923
1063,UNS 2025-09-29,2025-09-29,9,6,0.669561
1063,UNS 2025-09-29,2025-09-29,10,1,0.453078
1063,UNS 2025-09-29,2025-09-29,11,1,0.352948
1063,UNS 2025-09-29,2025-09-29,12,2,0.343023
1063,UNS 2025-09-29,2025-09-29,13,7,0.810345
1065,UNS 2025-10-01,2025-10-01,1,169,21.534360
1065,UNS 2025-10-01,2025-10-01,2,316,30.096390
1065,UNS 2025-10-01,2025-10-01,3,3,0.965597
1065,UNS 2025-10-01,2025-10-01,4,42,16.187168
1065,UNS 2025-10-01,2025-10-01,5,76,12.142038
1065,UNS 2025-10-01,2025-10-01,6,4,8.893049
1065,UNS 2025-10-01,2025-10-01,7,17,4.206979
1065,UNS 2025-10-01,2025-10-01,8,6,3.345056
1065,UNS 2025-10-01,2025-10-01,9,6,0.669640
1065,UNS 2025-10-01,2025-10-01,10,1,0.453135
1065,UNS 2025-10-01,2025-10-01,11,1,0.352988
1065,UNS 2025-10-01,2025-10-01,12,2,0.343099
1065,UNS 2025-10-01,2025-10-01,13,7,0.810503
1067,UNS 2025-10-03,2025-10-03,1,168,21.540119
1067,UNS 2025-10-03,2025-10-03,2,319,30.268004
1067,UNS 2025-10-03,2025-10-03,3,3,0.927931
1067,UNS 2025-10-03,2025-10-03,4,42,16.179117
1067,UNS 2025-10-03,2025-10-03,5,75,12.106801
1067,UNS 2025-10-03,2025-10-03,6,4,8.957533
1067,UNS 2025-10-03,2025-10-03,7,17,4.201685
1067,UNS 2025-10-03,2025-10-03,8,5,3.189061
1067,UNS 2025-10-03,2025-10-03,9,6,0.669714
1067,UNS 2025-10-03,2025-10-03,10,1,0.453188
1067,UNS 2025-10-03,2025-10-03,11,1,0.353026
1067,UNS 2025-10-03,2025-10-03,12,2,0.343169
1067,UNS 2025-10-03,2025-10-03,13,7,0.810651
1070,UNS 2025-10-06,2025-10-06,1,166,21.352775
1070,UNS 2025-10-06,2025-10-06,2,321,30.124644
1070,UNS 2025-10-06,2025-10-06,3,3,0.974965
1070,UNS 2025-10-06,2025-10-06,4,42,16.103753
1070,UNS 2025-10-06,2025-10-06,5,76,12.209396
1070,UNS 2025-10-06,2025-10-06,6,4,8.888444
1070,UNS 2025-10-06,2025-10-06,7,17,4.136585
1070,UNS 2025-10-06,2025-10-06,8,4,3.579322
1070,UNS 2025-10-06,2025-10-06,9,6,0.669785
1070,UNS 2025-10-06,2025-10-06,10,1,0.453239
1070,UNS 2025-10-06,2025-10-06,11,1,0.353062
1070,UNS 2025-10-06,2025-10-06,12,2,0.343237
1070,UNS 2025-10-06,2025-10-06,13,7,0.810793
1072,UNS 2025-10-08,2025-10-08,1,164,21.208672
1072,UNS 2025-10-08,2025-10-08,2,324,30.194151
1072,UNS 2025-10-08,2025-10-08,3,3,0.961908
1072,UNS 2025-10-08,2025-10-08,4,41,16.080416
1072,UNS 2025-10-08,2025-10-08,5,75,12.168721
1072,UNS 2025-10-08,2025-10-08,6,4,9.127505
1072,UNS 2025-10-08,2025-10-08,7,17,4.118583
1072,UNS 2025-10-08,2025-10-08,8,5,3.509583
1072,UNS 2025-10-08,2025-10-08,9,6,0.669852
1072,UNS 2025-10-08,2025-10-08,10,1,0.453287
1072,UNS 2025-10-08,2025-10-08,11,1,0.353096
1072,UNS 2025-10-08,2025-10-08,12,2,0.343300
1072,UNS 2025-10-08,2025-10-08,13,7,0.810926
1074,UNS 2025-10-10,2025-10-10,1,163,21.281063
1074,UNS 2025-10-10,2025-10-10,2,326,30.286091
1074,UNS 2025-10-10,2025-10-10,3,3,0.925100
1074,UNS 2025-10-10,2025-10-10,4,42,16.133094
1074,UNS 2025-10-10,2025-10-10,5,75,12.101334
1074,UNS 2025-10-10,2025-10-10,6,4,9.200603
1074,UNS 2025-10-10,2025-10-10,7,17,4.090716
1074,UNS 2025-10-10,2025-10-10,8,3,3.351215
1074,UNS 2025-10-10,2025-10-10,9,6,0.669915
1074,UNS 2025-10-10,2025-10-10,10,1,0.453331
1074,UNS 2025-10-10,2025-10-10,11,1,0.353128
1074,UNS 2025-10-10,2025-10-10,12,2,0.343359
1074,UNS 2025-10-10,2025-10-10,13,7,0.811051
1077,UNS 2025-10-13,2025-10-13,1,162,21.194780
1077,UNS 2025-10-13,2025-10-13,2,323,30.068523
1077,UNS 2025-10-13,2025-10-13,3,3,0.982884
1077,UNS 2025-10-13,2025-10-13,4,46,16.191007
1077,UNS 2025-10-13,2025-10-13,5,75,12.197997
1077,UNS 2025-10-13,2025-10-13,6,4,9.152931
1077,UNS 2025-10-13,2025-10-13,7,17,3.979358
1077,UNS 2025-10-13,2025-10-13,8,3,3.601427
1077,UNS 2025-10-13,2025-10-13,9,6,0.669975
1077,UNS 2025-10-13,2025-10-13,10,1,0.453374
1077,UNS 2025-10-13,2025-10-13,11,1,0.353158
1077,UNS 2025-10-13,2025-10-13,12,2,0.343416
1077,UNS 2025-10-13,2025-10-13,13,7,0.811171
1080,UNS 2025-10-16,2025-10-16,1,159,20.991707
1080,UNS 2025-10-16,2025-10-16,2,328,30.155083
1080,UNS 2025-10-16,2025-10-16,3,3,0.972203
1080,UNS 2025-10-16,2025-10-16,4,44,16.186970
1080,UNS 2025-10-16,2025-10-16,5,75,12.151414
1080,UNS 2025-10-16,2025-10-16,6,4,9.396476
1080,UNS 2025-10-16,2025-10-16,7,17,3.993729
1080,UNS 2025-10-16,2025-10-16,8,3,3.521029
1080,UNS 2025-10-16,2025-10-16,9,6,0.670032
1080,UNS 2025-10-16,2025-10-16,10,1,0.453415
